Instance,Terminal,Layer,X location,Y location,Voltage
_43417__2116,VDD,Metal1,641.6270,525.5360,1.197817
_43418__2115,VDD,Metal1,762.5870,533.0960,1.197791
_43419__2114,VDD,Metal1,703.3320,480.1760,1.197780
_43420__2113,VDD,Metal1,736.1870,654.0560,1.197979
_43421__2112,VDD,Metal1,795.7070,691.6230,1.197990
_43422__2111,VDD,Metal1,841.7870,684.0630,1.198007
_43423__2110,VDD,Metal1,705.2520,706.7430,1.198064
_43424__2109,VDD,Metal1,745.5720,737.2160,1.198164
_43425__2108,VDD,Metal1,699.2270,623.5830,1.197908
_43426__2107,VDD,Metal1,762.3720,714.3030,1.198122
_43427__2106,VDD,Metal1,752.5070,669.1760,1.198004
_43428__2105,VDD,Metal1,725.6270,661.3830,1.197978
_43429__2104,VDD,Metal1,803.8670,684.0630,1.198009
_43430__2103,VDD,Metal1,826.9070,676.5030,1.198025
_43431__2102,VDD,Metal1,698.7470,714.3030,1.198115
_43432__2101,VDD,Metal1,729.9470,744.7760,1.198198
_43433__2100,VDD,Metal1,678.5870,623.8160,1.197908
_43434__2099,VDD,Metal1,775.5470,714.5360,1.198124
_43435__2098,VDD,Metal1,748.4520,661.3830,1.197974
_43437__2097,VDD,Metal1,740.9870,661.3830,1.197974
_43438__2096,VDD,Metal1,780.3470,691.6230,1.197996
_43439__2095,VDD,Metal1,845.1470,669.1760,1.198005
_43440__2094,VDD,Metal1,720.8270,706.9760,1.198065
_43441__2093,VDD,Metal1,742.9070,744.7760,1.198199
_43442__2092,VDD,Metal1,683.6520,608.4630,1.197884
_43443__2091,VDD,Metal1,794.7470,714.5360,1.198125
_43444__2090,VDD,Metal1,774.1070,668.9430,1.198006
_43445__2089,VDD,Metal1,704.2920,434.8160,1.197796
_43446__2088,VDD,Metal1,763.0670,442.1430,1.197762
_43447__2087,VDD,Metal1,845.4120,502.8560,1.197730
_43448__2086,VDD,Metal1,655.5470,495.2960,1.197782
_43449__2085,VDD,Metal1,742.4270,570.8960,1.197839
_43450__2084,VDD,Metal1,627.7070,510.4160,1.197777
_43451__2083,VDD,Metal1,768.3470,517.7430,1.197779
_43452__2082,VDD,Metal1,708.3470,487.5030,1.197816
_43453__2081,VDD,Metal1,740.9870,631.3760,1.197923
_43454__2080,VDD,Metal1,792.8270,691.8560,1.197996
_43455__2079,VDD,Metal1,817.3070,684.2960,1.198007
_43456__2078,VDD,Metal1,714.1070,714.5360,1.198117
_43457__2077,VDD,Metal1,748.6670,684.2960,1.198008
_43458__2076,VDD,Metal1,701.8920,623.5830,1.197908
_43459__2075,VDD,Metal1,813.9470,706.7430,1.198078
_43460__2074,VDD,Metal1,751.5470,684.2960,1.198008
_43461__2073,VDD,Metal1,743.6520,449.7030,1.197800
_43462__2072,VDD,Metal1,774.1070,479.9430,1.197774
_43463__2071,VDD,Metal1,828.8270,510.1830,1.197769
_43464__2070,VDD,Metal1,670.6920,472.6160,1.197765
_43465__2069,VDD,Metal1,761.1470,570.8960,1.197838
_43466__2068,VDD,Metal1,623.8670,487.5030,1.197811
_43467__2067,VDD,Metal1,777.9470,502.8560,1.197798
_43468__2066,VDD,Metal1,737.6270,472.6160,1.197768
_43469__2065,VDD,Metal1,727.0670,457.2630,1.197755
_43470__2064,VDD,Metal1,770.2670,472.3830,1.197768
_43471__2063,VDD,Metal1,853.5720,495.2960,1.197767
_43472__2062,VDD,Metal1,644.9870,472.6160,1.197766
_43473__2061,VDD,Metal1,775.5470,570.6630,1.197838
_43474__2060,VDD,Metal1,625.7870,487.5030,1.197811
_43475__2059,VDD,Metal1,783.0120,502.8560,1.197797
_43476__2058,VDD,Metal1,725.6270,472.3830,1.197769
_43477__2057,VDD,Metal1,714.3720,457.4960,1.197758
_43478__2056,VDD,Metal1,745.7870,464.8230,1.197758
_43479__2055,VDD,Metal1,835.0670,495.2960,1.197767
_43480__2054,VDD,Metal1,646.6920,464.8230,1.197766
_43481__2053,VDD,Metal1,759.2270,570.8960,1.197838
_43482__2052,VDD,Metal1,620.2920,480.1760,1.197759
_43483__2051,VDD,Metal1,776.5070,517.7430,1.197779
_43484__2050,VDD,Metal1,714.5870,472.6160,1.197769
_43485__2049,VDD,Metal1,741.4670,457.4960,1.197754
_43486__2048,VDD,Metal1,775.5470,457.4960,1.197755
_43487__2047,VDD,Metal1,852.3470,495.2960,1.197767
_43488__2046,VDD,Metal1,653.8920,472.3830,1.197765
_43489__2045,VDD,Metal1,773.6270,555.7760,1.197808
_43490__2044,VDD,Metal1,644.0270,487.5030,1.197814
_43491__2043,VDD,Metal1,795.2270,517.7430,1.197777
_43492__2042,VDD,Metal1,720.6120,464.8230,1.197764
_43493__2041,VDD,Metal1,746.2670,646.2630,1.197971
_43494__2040,VDD,Metal1,768.1320,676.5030,1.198029
_43495__2039,VDD,Metal1,807.2270,676.5030,1.198026
_43496__2038,VDD,Metal1,704.9870,736.9830,1.198147
_43497__2037,VDD,Metal1,750.1070,714.3030,1.198121
_43498__2036,VDD,Metal1,680.2920,623.8160,1.197908
_43499__2035,VDD,Metal1,800.9870,714.5360,1.198125
_43500__2034,VDD,Metal1,753.7320,661.6160,1.197973
_43505__2033,VDD,Metal1,686.2670,411.9030,1.197761
_43506__2032,VDD,Metal1,694.9070,374.3360,1.197778
_43507__2031,VDD,Metal1,785.1470,374.3360,1.197781
_43508__2030,VDD,Metal1,838.6920,540.4230,1.197784
_43509__2029,VDD,Metal1,698.7470,404.5760,1.197720
_43510__2028,VDD,Metal1,715.0670,351.4230,1.197789
_43511__2027,VDD,Metal1,835.3320,404.3430,1.197711
_43512__2026,VDD,Metal1,852.3470,434.5830,1.197804
_43513__2025,VDD,Metal1,701.1470,502.8560,1.197799
_43514__2024,VDD,Metal1,738.1070,608.4630,1.197879
_43515__2023,VDD,Metal1,789.9470,623.5830,1.197905
_43516__2022,VDD,Metal1,811.0670,638.7030,1.197905
_43517__2021,VDD,Metal1,722.5320,570.6630,1.197839
_43518__2020,VDD,Metal1,771.2270,631.1430,1.197926
_43519__2019,VDD,Metal1,813.2520,563.1030,1.197799
_43520__2018,VDD,Metal1,832.1870,631.1430,1.197921
_43521__2017,VDD,Metal1,707.3870,510.4160,1.197779
_43522__2016,VDD,Metal1,731.8670,631.1430,1.197924
_43523__2015,VDD,Metal1,791.3870,608.4630,1.197868
_43524__2014,VDD,Metal1,813.4670,661.3830,1.197966
_43525__2013,VDD,Metal1,717.9470,570.6630,1.197839
_43526__2012,VDD,Metal1,760.6670,623.8160,1.197904
_43527__2011,VDD,Metal1,811.0670,578.2230,1.197840
_43528__2010,VDD,Metal1,823.5470,638.7030,1.197902
_43529__2009,VDD,Metal1,678.3720,404.5760,1.197721
_43530__2008,VDD,Metal1,685.5720,366.5430,1.197776
_43531__2007,VDD,Metal1,795.9720,389.4560,1.197772
_43532__2006,VDD,Metal1,787.8120,548.2160,1.197852
_43533__2005,VDD,Metal1,742.6920,419.6960,1.197772
_43534__2004,VDD,Metal1,758.5320,366.5430,1.197760
_43535__2003,VDD,Metal1,851.3870,389.4560,1.197770
_43536__2002,VDD,Metal1,850.4270,457.2630,1.197685
_43537__2001,VDD,Metal1,684.8270,427.2560,1.197781
_43538__2000,VDD,Metal1,758.7470,419.6960,1.197772
_43539__1999,VDD,Metal1,852.3470,532.8630,1.197787
_43540__1998,VDD,Metal1,671.1720,480.1760,1.197780
_43541__1997,VDD,Metal1,755.8670,540.6560,1.197782
_43542__1996,VDD,Metal1,652.4520,525.5360,1.197817
_43543__1995,VDD,Metal1,783.2270,533.0960,1.197790
_43548__1994,VDD,Metal1,809.6270,442.3760,1.197719
_43549__1993,VDD,Metal1,661.7870,502.8560,1.197799
_43550__1992,VDD,Metal1,732.3470,616.0230,1.197939
_43551__1991,VDD,Metal1,784.6670,608.4630,1.197866
_43552__1990,VDD,Metal1,815.3870,638.7030,1.197902
_43553__1989,VDD,Metal1,719.1720,563.3360,1.197825
_43554__1988,VDD,Metal1,748.4520,616.2560,1.197937
_43555__1987,VDD,Metal1,798.3720,563.3360,1.197818
_43556__1986,VDD,Metal1,831.9720,616.0230,1.197937
_43557__1985,VDD,Metal1,685.7870,427.0230,1.197781
_43558__1984,VDD,Metal1,701.1470,366.5430,1.197776
_43559__1983,VDD,Metal1,772.6670,381.8960,1.197791
_43560__1982,VDD,Metal1,813.7320,533.0960,1.197789
_43561__1981,VDD,Metal1,709.0920,411.9030,1.197760
_43562__1980,VDD,Metal1,714.5870,336.5360,1.197824
_43563__1979,VDD,Metal1,850.4270,404.5760,1.197711
_43564__1978,VDD,Metal1,854.0520,442.1430,1.197717
_43565__1977,VDD,Metal1,682.6920,510.4160,1.197776
_43566__1976,VDD,Metal1,738.1070,623.8160,1.197905
_43567__1975,VDD,Metal1,806.7470,601.1360,1.197914
_43568__1974,VDD,Metal1,807.2270,653.8230,1.197966
_43569__1973,VDD,Metal1,707.8670,570.8960,1.197839
_43570__1972,VDD,Metal1,783.7070,631.1430,1.197926
_43571__1971,VDD,Metal1,788.7720,563.1030,1.197821
_43572__1970,VDD,Metal1,811.8120,623.5830,1.197894
_43573__1969,VDD,Metal1,677.8920,389.4560,1.197778
_43574__1968,VDD,Metal1,736.6670,381.6630,1.197793
_43575__1967,VDD,Metal1,807.0120,404.3430,1.197713
_43576__1966,VDD,Metal1,834.5870,540.6560,1.197784
_43577__1965,VDD,Metal1,732.8270,381.6630,1.197793
_43578__1964,VDD,Metal1,762.5870,374.3360,1.197780
_43579__1963,VDD,Metal1,826.4270,404.3430,1.197711
_43580__1962,VDD,Metal1,835.0670,457.2630,1.197686
_43581__1961,VDD,Metal1,682.9070,397.0160,1.197797
_43582__1960,VDD,Metal1,725.6270,374.3360,1.197785
_43583__1959,VDD,Metal1,794.7470,389.4560,1.197772
_43584__1958,VDD,Metal1,827.8670,547.9830,1.197843
_43585__1957,VDD,Metal1,710.2670,381.8960,1.197802
_43586__1956,VDD,Metal1,747.7070,374.3360,1.197781
_43587__1955,VDD,Metal1,813.9470,412.1360,1.197728
_43588__1954,VDD,Metal1,816.3470,457.4960,1.197693
_43589__1953,VDD,Metal1,687.2270,381.6630,1.197800
_43590__1952,VDD,Metal1,721.3070,381.8960,1.197793
_43591__1951,VDD,Metal1,788.5070,411.9030,1.197759
_43592__1950,VDD,Metal1,822.5870,555.7760,1.197779
_43593__1949,VDD,Metal1,742.9070,396.7830,1.197769
_43594__1948,VDD,Metal1,758.2670,366.7760,1.197760
_43595__1947,VDD,Metal1,811.0670,404.3430,1.197713
_43596__1946,VDD,Metal1,834.1070,442.3760,1.197717
_43597__1945,VDD,Metal1,695.3870,396.7830,1.197796
_43598__1944,VDD,Metal1,714.8520,374.3360,1.197785
_43599__1943,VDD,Metal1,786.5870,411.9030,1.197759
_43600__1942,VDD,Metal1,813.7320,555.5430,1.197779
_43601__1941,VDD,Metal1,724.4520,396.7830,1.197772
_43602__1940,VDD,Metal1,740.5070,381.6630,1.197792
_43603__1939,VDD,Metal1,808.6670,411.9030,1.197742
_43604__1938,VDD,Metal1,810.3720,457.2630,1.197693
_43605__1937,VDD,Metal1,686.7470,502.8560,1.197799
_43606__1936,VDD,Metal1,733.3070,593.3430,1.197877
_43607__1935,VDD,Metal1,794.2670,623.5830,1.197901
_43608__1934,VDD,Metal1,793.7870,638.9360,1.197957
_43609__1933,VDD,Metal1,727.0670,525.5360,1.197819
_43610__1932,VDD,Metal1,741.7320,623.8160,1.197905
_43611__1931,VDD,Metal1,840.3470,570.8960,1.197833
_43612__1930,VDD,Metal1,834.1070,600.9030,1.197913
_43613__1929,VDD,Metal1,672.1320,502.8560,1.197799
_43614__1928,VDD,Metal1,730.4270,570.8960,1.197839
_43615__1927,VDD,Metal1,805.0920,608.4630,1.197832
_43616__1926,VDD,Metal1,784.1870,653.8230,1.197985
_43617__1925,VDD,Metal1,729.4670,540.4230,1.197783
_43618__1924,VDD,Metal1,752.7720,631.1430,1.197923
_43619__1923,VDD,Metal1,841.5720,570.8960,1.197833
_43620__1922,VDD,Metal1,816.6120,600.9030,1.197914
_43621__1921,VDD,Metal1,674.7470,517.7430,1.197791
_43622__1920,VDD,Metal1,728.5070,586.0160,1.197843
_43623__1919,VDD,Metal1,789.2520,631.1430,1.197926
_43624__1918,VDD,Metal1,782.2670,653.8230,1.197984
_43625__1917,VDD,Metal1,717.4670,547.9830,1.197853
_43626__1916,VDD,Metal1,765.4670,646.4960,1.197972
_43627__1915,VDD,Metal1,827.3870,578.2230,1.197839
_43628__1914,VDD,Metal1,811.8120,608.4630,1.197830
_43629__1913,VDD,Metal1,794.2670,427.2560,1.197775
_43630__1912,VDD,Metal1,791.8670,412.1360,1.197759
_43631__1911,VDD,Metal1,801.2520,427.2560,1.197774
_43632__1910,VDD,Metal1,818.2670,457.4960,1.197693
_43633__1909,VDD,Metal1,786.8520,412.1360,1.197759
_43634__1908,VDD,Metal1,774.1070,427.2560,1.197774
_43635__1907,VDD,Metal1,836.9870,427.0230,1.197772
_43636__1906,VDD,Metal1,817.5720,419.6960,1.197766
_43637__1905,VDD,Metal1,672.3470,517.7430,1.197791
_43638__1904,VDD,Metal1,738.8520,586.0160,1.197837
_43639__1903,VDD,Metal1,807.7070,631.1430,1.197923
_43640__1902,VDD,Metal1,788.2920,661.3830,1.197967
_43641__1901,VDD,Metal1,711.9720,540.6560,1.197783
_43642__1900,VDD,Metal1,764.9870,638.7030,1.197955
_43643__1899,VDD,Metal1,818.5320,563.3360,1.197795
_43644__1898,VDD,Metal1,817.3070,616.0230,1.197938
_43645__1897,VDD,Metal1,693.4670,411.9030,1.197761
_43646__1896,VDD,Metal1,701.6270,381.8960,1.197801
_43647__1895,VDD,Metal1,772.9320,366.5430,1.197759
_43648__1894,VDD,Metal1,815.1720,502.8560,1.197750
_43649__1893,VDD,Metal1,740.0270,411.9030,1.197758
_43650__1892,VDD,Metal1,735.0120,351.4230,1.197788
_43651__1891,VDD,Metal1,850.4270,396.7830,1.197738
_43652__1890,VDD,Metal1,850.4270,434.5830,1.197804
_43653__1889,VDD,Metal1,667.0670,396.7830,1.197797
_43654__1888,VDD,Metal1,681.4670,351.6560,1.197781
_40925__1887,VDD,Metal1,375.9720,313.6230,1.197732
_41299__1886,VDD,Metal1,357.9470,306.2960,1.197738
_41300__1885,VDD,Metal1,548.9870,200.4560,1.197975
_41677__1884,VDD,Metal1,679.5470,222.9030,1.197917
_41678__1883,VDD,Metal1,185.6270,139.9760,1.198087
_41679__1882,VDD,Metal1,183.2270,169.9830,1.198084
_41680__1881,VDD,Metal1,171.9720,162.4230,1.198090
_41681__1880,VDD,Metal1,123.0120,185.3360,1.198065
_41682__1879,VDD,Metal1,110.0520,185.3360,1.198069
_41683__1878,VDD,Metal1,62.2670,215.3430,1.198067
_41684__1877,VDD,Metal1,54.1070,223.1360,1.198020
_41810__1876,VDD,Metal1,574.6920,465.0560,1.197780
_41811__1875,VDD,Metal1,350.2670,578.4560,1.197708
_41812__1874,VDD,Metal1,338.7470,570.8960,1.197697
_41813__1873,VDD,Metal1,352.1870,548.2160,1.197804
